Edge	NodeA	NodeB	InteractionType	CIN_dikNew	CIN_sigEdge	CIN_dir	CIN_absdiknew	Invasive_dikNew	Invasive_sigEdge	Invasive_dir	Invasive_absdiknew	MSIorCIMP_dikNew	MSIorCIMP_sigEdge	MSIorCIMP_dir	MSIorCIMP_absdiknew
NFKB2_prot_CCL21_mrna	NFKB2_prot	CCL21_mrna	tf	-0	died	died	0	-0.234152	tf	down	0.234152	0	died	died	0
NFKB2_prot_RELB_mrna	NFKB2_prot	RELB_mrna	tf	-0	died	died	0	-0.106972	tf	down	0.106972	0.0152949	tf	up	0.0152949
NFKB2_prot_SELP_mrna	NFKB2_prot	SELP_mrna	tf	0	died	died	0	-0.222745	tf	down	0.222745	0	died	died	0
NHP2_prot_NOP58_prot	NHP2_prot	NOP58_prot	ppi	0	died	died	0	0	died	died	0	-0.0159303	ppi	down	0.0159303
NIT2_prot_SUCLA2_prot	NIT2_prot	SUCLA2_prot	ppi	0.120605	ppi	up	0.120605	0	died	died	0	-0	died	died	0
NLE1_prot_QKI_mrna	NLE1_prot	QKI_mrna	tf	0	died	died	0	-0.108874	tf	down	0.108874	0	died	died	0
NLE1_prot_SLC19A1_mrna	NLE1_prot	SLC19A1_mrna	tf	0.177911	tf	up	0.177911	-0	died	died	0	-0	died	died	0
NNT_prot_POFUT1_prot	NNT_prot	POFUT1_prot	ppi	0.274181	ppi	up	0.274181	0	died	died	0	-0	died	died	0
NOLC1_prot_BAZ2B_mrna	NOLC1_prot	BAZ2B_mrna	tf	-0	died	died	0	0.0702237	tf	up	0.0702237	-0	died	died	0
NOLC1_prot_DOCK4_mrna	NOLC1_prot	DOCK4_mrna	tf	-0.325549	tf	down	0.325549	0	died	died	0	0	died	died	0
NONO_prot_GIMAP5_mrna	NONO_prot	GIMAP5_mrna	tf	-0.2631	tf	down	0.2631	0	died	died	0	0	died	died	0
NONO_prot_SCD_mrna	NONO_prot	SCD_mrna	tf	0	died	died	0	0.0285848	tf	up	0.0285848	-0	died	died	0
NOP56_prot_RAD50_prot	NOP56_prot	RAD50_prot	ppi	0	died	died	0	0	died	died	0	-0.035202	ppi	down	0.035202
NPEPL1_prot_TCF3_mrna	NPEPL1_prot	TCF3_mrna	tf	0.151805	tf	up	0.151805	-0	died	died	0	-0	died	died	0
NRD1_prot_PDIA6_prot	NRD1_prot	PDIA6_prot	ppi	-0	died	died	0	0.0348667	ppi	up	0.0348667	-0	died	died	0
NRD1_prot_PPP2R2A_prot	NRD1_prot	PPP2R2A_prot	ppi	-0	died	died	0	0.105721	ppi	up	0.105721	-0	died	died	0
NRD1_prot_PUS1_prot	NRD1_prot	PUS1_prot	ppi	-0	died	died	0	0.194681	ppi	up	0.194681	-0	died	died	0
NSFL1C_prot_RPL22_prot	NSFL1C_prot	RPL22_prot	ppi	-0	died	died	0	0.111683	ppi	up	0.111683	-0	died	died	0
NSFL1C_prot_TARDBP_prot	NSFL1C_prot	TARDBP_prot	ppi	-0	died	died	0	0.0353765	ppi	up	0.0353765	-0	died	died	0
NUMA1_prot_TP53BP1_prot	NUMA1_prot	TP53BP1_prot	ppi	0	died	died	0	0	died	died	0	-0.0669293	ppi	down	0.0669293
NUP133_prot_LRSAM1_mrna	NUP133_prot	LRSAM1_mrna	tf	0.000412464	tf	up	0.000412464	-0	died	died	0	-0	died	died	0
NUP133_prot_SEMA5A_mrna	NUP133_prot	SEMA5A_mrna	tf	0.156608	tf	up	0.156608	0	died	died	0	-0	died	died	0
NUP37_prot_CHAC2_mrna	NUP37_prot	CHAC2_mrna	tf	-0.2007	tf	down	0.2007	0	died	died	0	0	died	died	0
NUP50_prot_CHST6_mrna	NUP50_prot	CHST6_mrna	tf	-0.212955	tf	down	0.212955	-0	died	died	0	0.0122777	tf	up	0.0122777
NUP50_prot_ECHDC2_mrna	NUP50_prot	ECHDC2_mrna	tf	0.254401	tf	up	0.254401	-0	died	died	0	-0	died	died	0
NUP50_prot_STK17A_mrna	NUP50_prot	STK17A_mrna	tf	-0.188105	tf	down	0.188105	0	died	died	0	0	died	died	0
NXF1_prot_RBMX_prot	NXF1_prot	RBMX_prot	ppi	0.0656781	ppi	up	0.0656781	-0	died	died	0	-0	died	died	0
NXF1_prot_TRA2B_prot	NXF1_prot	TRA2B_prot	ppi	0.0665578	ppi	up	0.0665578	-0	died	died	0	-0	died	died	0
OGT_prot_AMY2B_mrna	OGT_prot	AMY2B_mrna	tf	0.00889128	tf	up	0.00889128	-0	died	died	0	-0	died	died	0
OSBP_prot_MARCH7_mrna	OSBP_prot	MARCH7_mrna	tf	-0	died	died	0	0.00623548	tf	up	0.00623548	-0	died	died	0
OSBP_prot_VAPB_prot	OSBP_prot	VAPB_prot	ppi	0	died	died	0	0.0386122	ppi	up	0.0386122	-0.229733	ppi	down	0.229733
OSGEP_prot_RPRD1B_prot	OSGEP_prot	RPRD1B_prot	ppi	0.0676193	ppi	up	0.0676193	-0	died	died	0	-0	died	died	0
OSGEP_prot_TPD52L2_prot	OSGEP_prot	TPD52L2_prot	ppi	0.0540938	ppi	up	0.0540938	-0	died	died	0	-0	died	died	0
P4HB_prot_TAP2_prot	P4HB_prot	TAP2_prot	ppi	-0.110008	ppi	down	0.110008	0	died	died	0	0	died	died	0
PA2G4_prot_AGR2_mrna	PA2G4_prot	AGR2_mrna	tf	-0.276008	tf	down	0.276008	0	died	died	0	0	died	died	0
PA2G4_prot_LRRC6_mrna	PA2G4_prot	LRRC6_mrna	tf	-0	died	died	0	0.257771	tf	up	0.257771	-0	died	died	0
PABPC4_prot_MRPL12_mrna	PABPC4_prot	MRPL12_mrna	tf	-0	died	died	0	0.0301876	tf	up	0.0301876	-0	died	died	0
PACSIN3_prot_RAI14_prot	PACSIN3_prot	RAI14_prot	ppi	0.0291551	ppi	up	0.0291551	-0	died	died	0	-0	died	died	0
PAFAH1B1_prot_PHTF2_mrna	PAFAH1B1_prot	PHTF2_mrna	tf	-0.0614678	tf	down	0.0614678	-0	died	died	0	0	died	died	0
PARP14_prot_LGALS9_mrna	PARP14_prot	LGALS9_mrna	tf	-0.342696	tf	down	0.342696	0	died	died	0	0	died	died	0
PARP14_prot_LILRB2_mrna	PARP14_prot	LILRB2_mrna	tf	-0.11603	tf	down	0.11603	-0	died	died	0	0.197404	tf	up	0.197404
PARP1_prot_JUN_mrna	PARP1_prot	JUN_mrna	tf	0.0958492	tf	up	0.0958492	0	died	died	0	-0	died	died	0
PARP1_prot_SERPINE1_mrna	PARP1_prot	SERPINE1_mrna	tf	-0.0360204	tf	down	0.0360204	-0	died	died	0	0	died	died	0
PARP1_prot_SNAI1_mrna	PARP1_prot	SNAI1_mrna	tf	-0	died	died	0	-0	died	died	0	0.103877	tf	up	0.103877
PARP1_prot_THBD_mrna	PARP1_prot	THBD_mrna	tf	-0	died	died	0	-0.223398	tf	down	0.223398	0	died	died	0
PARP9_prot_IFIT3_mrna	PARP9_prot	IFIT3_mrna	tf	-0.00768308	tf	down	0.00768308	-0	died	died	0	0	died	died	0
PARP9_prot_RARRES3_mrna	PARP9_prot	RARRES3_mrna	tf	-0.532098	tf	down	0.532098	-0	died	died	0	0.303692	tf	up	0.303692
PARP9_prot_STAT1_mrna	PARP9_prot	STAT1_mrna	tf	-0.622291	tf	down	0.622291	0	died	died	0	0.0349671	tf	up	0.0349671
PARP9_prot_TRIM22_mrna	PARP9_prot	TRIM22_mrna	tf	-0.344088	tf	down	0.344088	0	died	died	0	0	died	died	0
PDCD11_prot_AIFM3_mrna	PDCD11_prot	AIFM3_mrna	tf	0	died	died	0	0.140208	tf	up	0.140208	-0.375849	tf	down	0.375849
PDCD11_prot_DDX51_mrna	PDCD11_prot	DDX51_mrna	tf	0.110554	tf	up	0.110554	-0	died	died	0	-0	died	died	0
PDCD11_prot_NSMCE4A_mrna	PDCD11_prot	NSMCE4A_mrna	tf	0	died	died	0	0.171517	tf	up	0.171517	-0.00224858	tf	down	0.00224858
PDCD11_prot_SEMA5A_mrna	PDCD11_prot	SEMA5A_mrna	tf	0.122931	tf	up	0.122931	0	died	died	0	-0	died	died	0
PDCD11_prot_SRM_mrna	PDCD11_prot	SRM_mrna	tf	0.0513284	tf	up	0.0513284	0	died	died	0	-0	died	died	0
PDCD11_prot_ZMAT1_mrna	PDCD11_prot	ZMAT1_mrna	tf	0.00616247	tf	up	0.00616247	-0	died	died	0	-0	died	died	0
PDHA1_prot_PDK3_prot	PDHA1_prot	PDK3_prot	ppi	0.121735	ppi	up	0.121735	-0	died	died	0	-0	died	died	0
PDLIM3_prot_LMCD1_mrna	PDLIM3_prot	LMCD1_mrna	tf	0	died	died	0	-0.0547666	tf	down	0.0547666	0	died	died	0
PDLIM7_prot_BMP1_mrna	PDLIM7_prot	BMP1_mrna	tf	0	died	died	0	-0.0566658	tf	down	0.0566658	0	died	died	0
PDLIM7_prot_MRPL55_mrna	PDLIM7_prot	MRPL55_mrna	tf	0	died	died	0	-0.0515257	tf	down	0.0515257	0	died	died	0
PDLIM7_prot_SUSD3_mrna	PDLIM7_prot	SUSD3_mrna	tf	0.188883	tf	up	0.188883	-0	died	died	0	-0	died	died	0
PDS5A_prot_PPIG_mrna	PDS5A_prot	PPIG_mrna	tf	-0	died	died	0	0.053486	tf	up	0.053486	-0	died	died	0
PES1_prot_LRRC6_mrna	PES1_prot	LRRC6_mrna	tf	-0	died	died	0	0.376653	tf	up	0.376653	-0	died	died	0
PES1_prot_WDR12_prot	PES1_prot	WDR12_prot	ppi	0.0651667	ppi	up	0.0651667	0	died	died	0	-0	died	died	0
PFDN2_prot_ARPC5L_mrna	PFDN2_prot	ARPC5L_mrna	tf	-0	died	died	0	0.0266493	tf	up	0.0266493	-0	died	died	0
PFDN2_prot_BOLA3_mrna	PFDN2_prot	BOLA3_mrna	tf	-0	died	died	0	0.109725	tf	up	0.109725	-0	died	died	0
PFDN2_prot_CDC123_mrna	PFDN2_prot	CDC123_mrna	tf	-0	died	died	0	0.0494192	tf	up	0.0494192	-0	died	died	0
PFDN2_prot_CHCHD1_mrna	PFDN2_prot	CHCHD1_mrna	tf	-0	died	died	0	0.270799	tf	up	0.270799	-0	died	died	0
PFDN2_prot_MRPS17_mrna	PFDN2_prot	MRPS17_mrna	tf	-0	died	died	0	0.118676	tf	up	0.118676	-0	died	died	0
PFDN2_prot_PFDN6_prot	PFDN2_prot	PFDN6_prot	ppi	0	died	died	0	0.0368692	ppi	up	0.0368692	-0	died	died	0
PFDN2_prot_PSMD12_mrna	PFDN2_prot	PSMD12_mrna	tf	-0	died	died	0	0.177057	tf	up	0.177057	-0	died	died	0
PFDN2_prot_RABGGTA_prot	PFDN2_prot	RABGGTA_prot	ppi	-0	died	died	0	0.00612275	ppi	up	0.00612275	-0	died	died	0
PFDN2_prot_RPAP3_prot	PFDN2_prot	RPAP3_prot	ppi	-0	died	died	0	0.0106051	ppi	up	0.0106051	-0	died	died	0
PFDN2_prot_TCEB1_mrna	PFDN2_prot	TCEB1_mrna	tf	-0	died	died	0	0.0322978	tf	up	0.0322978	-0	died	died	0
PFDN2_prot_TUBB4B_prot	PFDN2_prot	TUBB4B_prot	ppi	0	died	died	0	0.05681	ppi	up	0.05681	-0	died	died	0
PFDN2_prot_VBP1_prot	PFDN2_prot	VBP1_prot	ppi	-0	died	died	0	0.201154	ppi	up	0.201154	-0	died	died	0
PFDN6_prot_GCC2_mrna	PFDN6_prot	GCC2_mrna	tf	-0	died	died	0	0.0807843	tf	up	0.0807843	-0	died	died	0
PFDN6_prot_GLRX3_mrna	PFDN6_prot	GLRX3_mrna	tf	-0	died	died	0	0.0937323	tf	up	0.0937323	-0	died	died	0
PFDN6_prot_GPR157_mrna	PFDN6_prot	GPR157_mrna	tf	0.198984	tf	up	0.198984	0	died	died	0	-0.0218282	tf	down	0.0218282
PGK1_prot_TNC_prot	PGK1_prot	TNC_prot	ppi	0	died	died	0	-0.182593	ppi	down	0.182593	0	died	died	0
PGK1_prot_YWHAB_prot	PGK1_prot	YWHAB_prot	ppi	0.0198161	ppi	up	0.0198161	-0	died	died	0	-0	died	died	0
PGRMC1_prot_POR_prot	PGRMC1_prot	POR_prot	ppi	0.0290648	ppi	up	0.0290648	0	died	died	0	-0	died	died	0
PGRMC1_prot_UBL4A_prot	PGRMC1_prot	UBL4A_prot	ppi	0.0819789	ppi	up	0.0819789	0	died	died	0	-0	died	died	0
PHIP_prot_COL24A1_mrna	PHIP_prot	COL24A1_mrna	tf	0.0950465	tf	up	0.0950465	-0	died	died	0	-0	died	died	0
PHIP_prot_SLC30A2_mrna	PHIP_prot	SLC30A2_mrna	tf	0.98416	tf	up	0.98416	-0	died	died	0	-0.0189718	tf	down	0.0189718
PHIP_prot_TACSTD2_mrna	PHIP_prot	TACSTD2_mrna	tf	0.212605	tf	up	0.212605	-0	died	died	0	-0	died	died	0
PHIP_prot_TSSK3_mrna	PHIP_prot	TSSK3_mrna	tf	0.0712712	tf	up	0.0712712	-0	died	died	0	-0	died	died	0
PICALM_prot_SEC24D_prot	PICALM_prot	SEC24D_prot	ppi	0	died	died	0	-0.0537698	ppi	down	0.0537698	0	died	died	0
PKM_prot_YWHAZ_prot	PKM_prot	YWHAZ_prot	ppi	0	died	died	0	-0.0669967	ppi	down	0.0669967	0	died	died	0
PKP3_prot_TNS4_mrna	PKP3_prot	TNS4_mrna	tf	-0	died	died	0	0.150168	tf	up	0.150168	-0	died	died	0
PLEC_prot_YWHAZ_prot	PLEC_prot	YWHAZ_prot	ppi	0.0167618	ppi	up	0.0167618	-0	died	died	0	-0	died	died	0
PLEK_prot_APBB1IP_mrna	PLEK_prot	APBB1IP_mrna	tf	-0.288777	tf	down	0.288777	-0	died	died	0	0.171179	tf	up	0.171179
PLEK_prot_ARHGAP25_mrna	PLEK_prot	ARHGAP25_mrna	tf	-0.612528	tf	down	0.612528	-0	died	died	0	0.594967	tf	up	0.594967
PLEK_prot_ARHGAP30_mrna	PLEK_prot	ARHGAP30_mrna	tf	-0.0607503	tf	down	0.0607503	-0	died	died	0	0.309801	tf	up	0.309801
PLEK_prot_CD37_mrna	PLEK_prot	CD37_mrna	tf	-0.367084	tf	down	0.367084	-0	died	died	0	0.354335	tf	up	0.354335
PLEK_prot_CD48_mrna	PLEK_prot	CD48_mrna	tf	-0.00967677	tf	down	0.00967677	-0	died	died	0	0	died	died	0
PLEK_prot_CD4_mrna	PLEK_prot	CD4_mrna	tf	-0	died	died	0	-0	died	died	0	0.0106329	tf	up	0.0106329
PLEK_prot_CYBB_mrna	PLEK_prot	CYBB_mrna	tf	-0.381717	tf	down	0.381717	-0	died	died	0	0.449566	tf	up	0.449566
PLEK_prot_EVI2B_mrna	PLEK_prot	EVI2B_mrna	tf	-0.475273	tf	down	0.475273	0	died	died	0	0	died	died	0
PLEK_prot_FERMT3_mrna	PLEK_prot	FERMT3_mrna	tf	-0.186969	tf	down	0.186969	-0	died	died	0	0	died	died	0
PLEK_prot_FGR_mrna	PLEK_prot	FGR_mrna	tf	-0	died	died	0	-0.18916	tf	down	0.18916	0	died	died	0
PLEK_prot_IKZF1_mrna	PLEK_prot	IKZF1_mrna	tf	-0.822643	tf	down	0.822643	-0	died	died	0	0.355435	tf	up	0.355435
PLEK_prot_IL10RA_mrna	PLEK_prot	IL10RA_mrna	tf	-0.117151	tf	down	0.117151	-0	died	died	0	0.0978854	tf	up	0.0978854
PLEK_prot_IRF8_mrna	PLEK_prot	IRF8_mrna	tf	-0.326358	tf	down	0.326358	-0	died	died	0	0.329796	tf	up	0.329796
PLEK_prot_ITGB2_mrna	PLEK_prot	ITGB2_mrna	tf	-0	died	died	0	-0.0488094	tf	down	0.0488094	0.0895455	tf	up	0.0895455
PLEK_prot_LAT2_mrna	PLEK_prot	LAT2_mrna	tf	-0.879891	tf	down	0.879891	-0	died	died	0	1.17853	tf	up	1.17853
PLEK_prot_LILRB1_mrna	PLEK_prot	LILRB1_mrna	tf	-0.301971	tf	down	0.301971	-0	died	died	0	0.353242	tf	up	0.353242
PLEK_prot_LRMP_mrna	PLEK_prot	LRMP_mrna	tf	-0.116701	tf	down	0.116701	-0	died	died	0	0	died	died	0
PLEK_prot_MNDA_mrna	PLEK_prot	MNDA_mrna	tf	-0	died	died	0	-0	died	died	0	0.197442	tf	up	0.197442
PLEK_prot_PIK3AP1_mrna	PLEK_prot	PIK3AP1_mrna	tf	-0.390044	tf	down	0.390044	-0	died	died	0	0.473436	tf	up	0.473436
PLEK_prot_PLCG2_mrna	PLEK_prot	PLCG2_mrna	tf	-0.563918	tf	down	0.563918	-0	died	died	0	0.602645	tf	up	0.602645
PLEK_prot_RASSF5_mrna	PLEK_prot	RASSF5_mrna	tf	-0.0373752	tf	down	0.0373752	-0	died	died	0	0.212823	tf	up	0.212823
PLEK_prot_RCSD1_mrna	PLEK_prot	RCSD1_mrna	tf	-0	died	died	0	-0	died	died	0	0.12095	tf	up	0.12095
PLEK_prot_SIGLEC10_mrna	PLEK_prot	SIGLEC10_mrna	tf	-0.0983489	tf	down	0.0983489	-0	died	died	0	0.0776452	tf	up	0.0776452
PLEK_prot_TAGAP_mrna	PLEK_prot	TAGAP_mrna	tf	-0.0913195	tf	down	0.0913195	-0	died	died	0	0.244835	tf	up	0.244835
PLEK_prot_TNFSF13B_mrna	PLEK_prot	TNFSF13B_mrna	tf	-0.574699	tf	down	0.574699	-0	died	died	0	0.954291	tf	up	0.954291
PLG_prot_SERPINF2_prot	PLG_prot	SERPINF2_prot	ppi	-0	died	died	0	-0	died	died	0	0.132454	ppi	up	0.132454
PLIN3_prot_UBA2_prot	PLIN3_prot	UBA2_prot	ppi	0.0264401	ppi	up	0.0264401	-0	died	died	0	-0	died	died	0
PLIN3_prot_VAT1_prot	PLIN3_prot	VAT1_prot	ppi	0	died	died	0	-0.138092	ppi	down	0.138092	0	died	died	0
PLP2_prot_SFXN3_prot	PLP2_prot	SFXN3_prot	ppi	0.0977039	ppi	up	0.0977039	-0	died	died	0	-0	died	died	0
PML_prot_HCK_mrna	PML_prot	HCK_mrna	tf	-0.725955	tf	down	0.725955	-0	died	died	0	0.94437	tf	up	0.94437
PML_prot_HIPK2_mrna	PML_prot	HIPK2_mrna	tf	-0.36759	tf	down	0.36759	0	died	died	0	0	died	died	0
PML_prot_SPOCK1_mrna	PML_prot	SPOCK1_mrna	tf	0	died	died	0	-0.075084	tf	down	0.075084	0	died	died	0
PNPT1_prot_PAPLN_mrna	PNPT1_prot	PAPLN_mrna	tf	0.326759	tf	up	0.326759	-0	died	died	0	-0	died	died	0
PNPT1_prot_SUPV3L1_prot	PNPT1_prot	SUPV3L1_prot	ppi	0.000723452	ppi	up	0.000723452	0	died	died	0	-0	died	died	0
POLD1_prot_CDK4_mrna	POLD1_prot	CDK4_mrna	tf	0.0536871	tf	up	0.0536871	-0	died	died	0	-0	died	died	0
POLDIP3_prot_STX3_mrna	POLDIP3_prot	STX3_mrna	tf	-0	died	died	0	0.123022	tf	up	0.123022	-0	died	died	0
POLR2A_prot_ACVR1B_mrna	POLR2A_prot	ACVR1B_mrna	tf	0.142226	tf	up	0.142226	-0	died	died	0	-0	died	died	0
POLR2A_prot_APIP_mrna	POLR2A_prot	APIP_mrna	tf	-0	died	died	0	0.10285	tf	up	0.10285	-0	died	died	0
POLR2A_prot_ECHS1_mrna	POLR2A_prot	ECHS1_mrna	tf	-0	died	died	0	0.0987333	tf	up	0.0987333	-0	died	died	0
POLR2A_prot_KAZN_mrna	POLR2A_prot	KAZN_mrna	tf	0.0546005	tf	up	0.0546005	-0	died	died	0	-0	died	died	0
POLR2A_prot_KIF17_mrna	POLR2A_prot	KIF17_mrna	tf	0	died	died	0	-0.0112879	tf	down	0.0112879	0	died	died	0
POLR2A_prot_NCDN_mrna	POLR2A_prot	NCDN_mrna	tf	0	died	died	0	-0.110885	tf	down	0.110885	0	died	died	0
POLR2A_prot_NOS2_mrna	POLR2A_prot	NOS2_mrna	tf	-0.235835	tf	down	0.235835	0.202737	tf	up	0.202737	0	died	died	0
POLR2A_prot_PPAP2B_mrna	POLR2A_prot	PPAP2B_mrna	tf	0.148758	tf	up	0.148758	-0	died	died	0	-0	died	died	0
POLR2A_prot_PRKAG2_mrna	POLR2A_prot	PRKAG2_mrna	tf	-0.0453291	tf	down	0.0453291	0	died	died	0	0	died	died	0
POLR2A_prot_SEMA3D_mrna	POLR2A_prot	SEMA3D_mrna	tf	-0.0172468	tf	down	0.0172468	-0	died	died	0	0	died	died	0
POLR2A_prot_SLC2A4_mrna	POLR2A_prot	SLC2A4_mrna	tf	0	died	died	0	0	died	died	0	-0.0689512	tf	down	0.0689512
POLR2A_prot_TPD52_mrna	POLR2A_prot	TPD52_mrna	tf	-0.0963374	tf	down	0.0963374	0	died	died	0	0	died	died	0
POLR2A_prot_TPST1_mrna	POLR2A_prot	TPST1_mrna	tf	-0.029741	tf	down	0.029741	-0	died	died	0	0	died	died	0
POLR2A_prot_WNT4_mrna	POLR2A_prot	WNT4_mrna	tf	0.121155	tf	up	0.121155	0	died	died	0	-0	died	died	0
POLR2C_prot_RPRD1B_prot	POLR2C_prot	RPRD1B_prot	ppi	0.0517545	ppi	up	0.0517545	-0	died	died	0	-0	died	died	0
PPFIBP1_prot_YWHAB_prot	PPFIBP1_prot	YWHAB_prot	ppi	0.0577075	ppi	up	0.0577075	-0	died	died	0	-0	died	died	0
PPL_prot_USP7_prot	PPL_prot	USP7_prot	ppi	0.211683	ppi	up	0.211683	0	died	died	0	-0	died	died	0
PPL_prot_VIM_prot	PPL_prot	VIM_prot	ppi	0.281918	ppi	up	0.281918	-0.0806607	ppi	down	0.0806607	-0	died	died	0
PPP1R7_prot_RPRD1B_prot	PPP1R7_prot	RPRD1B_prot	ppi	0.0585441	ppi	up	0.0585441	0	died	died	0	-0	died	died	0
PPP2R1B_prot_ARF4_mrna	PPP2R1B_prot	ARF4_mrna	tf	-0.0451106	tf	down	0.0451106	0	died	died	0	0	died	died	0
PPP2R1B_prot_ARNTL2_mrna	PPP2R1B_prot	ARNTL2_mrna	tf	-0.224902	tf	down	0.224902	-0	died	died	0	0	died	died	0
PPP2R1B_prot_ASNS_mrna	PPP2R1B_prot	ASNS_mrna	tf	-0.386149	tf	down	0.386149	0	died	died	0	0	died	died	0
PPP2R1B_prot_BUB1_mrna	PPP2R1B_prot	BUB1_mrna	tf	-0.473887	tf	down	0.473887	0	died	died	0	0	died	died	0
PPP2R1B_prot_BUB3_mrna	PPP2R1B_prot	BUB3_mrna	tf	-0.122374	tf	down	0.122374	0	died	died	0	0	died	died	0
PPP2R1B_prot_CBFB_mrna	PPP2R1B_prot	CBFB_mrna	tf	-0.358245	tf	down	0.358245	0	died	died	0	0	died	died	0
PPP2R1B_prot_CYP51A1_mrna	PPP2R1B_prot	CYP51A1_mrna	tf	-0.427322	tf	down	0.427322	0	died	died	0	0	died	died	0
PPP2R1B_prot_DHX35_mrna	PPP2R1B_prot	DHX35_mrna	tf	-0.025378	tf	down	0.025378	0	died	died	0	0	died	died	0
PPP2R1B_prot_ECT2_mrna	PPP2R1B_prot	ECT2_mrna	tf	-0.0235537	tf	down	0.0235537	0	died	died	0	0	died	died	0
PPP2R1B_prot_ENTPD7_mrna	PPP2R1B_prot	ENTPD7_mrna	tf	-0.260972	tf	down	0.260972	0	died	died	0	0	died	died	0
PPP2R1B_prot_EPRS_mrna	PPP2R1B_prot	EPRS_mrna	tf	-0.065304	tf	down	0.065304	0	died	died	0	0	died	died	0
PPP2R1B_prot_GDI2_mrna	PPP2R1B_prot	GDI2_mrna	tf	-0.265154	tf	down	0.265154	0	died	died	0	0	died	died	0
PPP2R1B_prot_GORASP2_mrna	PPP2R1B_prot	GORASP2_mrna	tf	-0.290764	tf	down	0.290764	0	died	died	0	0	died	died	0
PPP2R1B_prot_GPR155_mrna	PPP2R1B_prot	GPR155_mrna	tf	-0.273299	tf	down	0.273299	0	died	died	0	0	died	died	0
PPP2R1B_prot_KPNA2_mrna	PPP2R1B_prot	KPNA2_mrna	tf	-0.264081	tf	down	0.264081	0	died	died	0	0	died	died	0
PPP2R1B_prot_LMBR1_mrna	PPP2R1B_prot	LMBR1_mrna	tf	-0.21825	tf	down	0.21825	0	died	died	0	0	died	died	0
PPP2R1B_prot_MCM4_mrna	PPP2R1B_prot	MCM4_mrna	tf	-0.235862	tf	down	0.235862	0	died	died	0	0	died	died	0
PPP2R1B_prot_MSH6_mrna	PPP2R1B_prot	MSH6_mrna	tf	-0.060311	tf	down	0.060311	0	died	died	0	0	died	died	0
PPP2R1B_prot_MSI2_mrna	PPP2R1B_prot	MSI2_mrna	tf	-0.319327	tf	down	0.319327	0	died	died	0	0	died	died	0
PPP2R1B_prot_NCOA1_mrna	PPP2R1B_prot	NCOA1_mrna	tf	-0.136827	tf	down	0.136827	0	died	died	0	0	died	died	0
PPP2R1B_prot_NMT1_mrna	PPP2R1B_prot	NMT1_mrna	tf	-0.00546517	tf	down	0.00546517	0	died	died	0	0	died	died	0
PPP2R1B_prot_NUDT21_mrna	PPP2R1B_prot	NUDT21_mrna	tf	-0.189999	tf	down	0.189999	0	died	died	0	0	died	died	0
PPP2R1B_prot_PCMTD1_mrna	PPP2R1B_prot	PCMTD1_mrna	tf	-0.160028	tf	down	0.160028	0	died	died	0	0	died	died	0
PPP2R1B_prot_PUS7_mrna	PPP2R1B_prot	PUS7_mrna	tf	-0.0698538	tf	down	0.0698538	0	died	died	0	0	died	died	0
PPP2R1B_prot_RAE1_mrna	PPP2R1B_prot	RAE1_mrna	tf	-0.00510326	tf	down	0.00510326	0	died	died	0	0	died	died	0
PPP2R1B_prot_RFC3_mrna	PPP2R1B_prot	RFC3_mrna	tf	-0.0319493	tf	down	0.0319493	-0	died	died	0	0	died	died	0
PPP2R1B_prot_RNGTT_mrna	PPP2R1B_prot	RNGTT_mrna	tf	-0.159403	tf	down	0.159403	0	died	died	0	0	died	died	0
PPP2R1B_prot_RRM1_mrna	PPP2R1B_prot	RRM1_mrna	tf	-0.0502504	tf	down	0.0502504	0	died	died	0	0	died	died	0
PPP2R1B_prot_SCD_mrna	PPP2R1B_prot	SCD_mrna	tf	-0	died	died	0	0.191156	tf	up	0.191156	-0	died	died	0
PPP2R1B_prot_SLC40A1_mrna	PPP2R1B_prot	SLC40A1_mrna	tf	-0.121663	tf	down	0.121663	0.122829	tf	up	0.122829	0	died	died	0
PPP2R1B_prot_SQLE_mrna	PPP2R1B_prot	SQLE_mrna	tf	-0	died	died	0	0.142004	tf	up	0.142004	-0	died	died	0
PPP2R1B_prot_SSR1_mrna	PPP2R1B_prot	SSR1_mrna	tf	-0.29719	tf	down	0.29719	0	died	died	0	0	died	died	0
PPP2R1B_prot_TTC26_mrna	PPP2R1B_prot	TTC26_mrna	tf	-0.320861	tf	down	0.320861	0	died	died	0	0	died	died	0
PPP2R1B_prot_XPNPEP1_mrna	PPP2R1B_prot	XPNPEP1_mrna	tf	-0.521659	tf	down	0.521659	0	died	died	0	0	died	died	0
PPP2R1B_prot_ZNF207_mrna	PPP2R1B_prot	ZNF207_mrna	tf	-0.125783	tf	down	0.125783	0	died	died	0	0	died	died	0
PPP2R2A_prot_GLRX3_mrna	PPP2R2A_prot	GLRX3_mrna	tf	-0	died	died	0	0.195445	tf	up	0.195445	-0	died	died	0
PPP2R2A_prot_ZFAND6_mrna	PPP2R2A_prot	ZFAND6_mrna	tf	-0	died	died	0	0.0498715	tf	up	0.0498715	-0	died	died	0
PRDX2_prot_UCHL5_prot	PRDX2_prot	UCHL5_prot	ppi	0	died	died	0	0.0342775	ppi	up	0.0342775	-0	died	died	0
PRDX5_prot_PRDX6_prot	PRDX5_prot	PRDX6_prot	ppi	0.0144229	ppi	up	0.0144229	-0	died	died	0	-0	died	died	0
